n_pkt,dropped
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,0.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,0.00
10,0.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,0.00
10,0.00
10,0.00
10,0.00
10,0.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,0.00
10,0.00
10,0.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,0.00
10,0.00
10,0.00
10,0.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,0.00
10,0.10
10,0.20
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,0.00
10,0.00
10,0.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,0.20
10,0.30
10,1.00
10,0.40
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,1.00
10,0.00
10,0.00
10,0.00
